Name,Latitude,Longitude,Email,Address,Type
Ankerklause,52.49583619999999,13.4205592,N/A,"Kottbusser Damm 104, 10967 Berlin, Germany",restaurant
Peppi Guggenheim International,52.4841768,13.433171,N/A,"Weichselstraße 7, 12043 Berlin, Germany",bar
De Noantri,52.4933307,13.445807,N/A,"Kiefholzstraße 1, 12435 Berlin, Germany",bar
Wild At Heart,52.497509,13.4309406,N/A,"Wiener Straße 20, 10999 Berlin, Germany",bar
Bar11,52.49740000000001,13.43116,N/A,"Wiener Straße 21, 10999 Berlin, Germany",bar
Theater im Keller,52.4884295,13.427717,N/A,"nahe Hermannplatz, Weserstr. 211, 12047 Berlin, Germany",bar
Fabelhaft bar,52.4922817,13.4208923,N/A,"Schönleinstraße 6, 10967 Berlin, Germany",bar
NEST Schank- und Speisewirtschaft,52.4972294,13.4390859,N/A,"Görlitzer Str. 52, 10997 Berlin, Germany",restaurant
Bierbaum 2,52.4827527,13.4375386,N/A,"Sonnenallee 86, 12045 Berlin, Germany",bar
Gaststätte Zum Heinzelmann,52.473823,13.4422569,N/A,"Karl-Marx-Platz 14, 12043 Berlin, Germany",bar
Mahlower Klause,52.4797424,13.4234464,N/A,"Weisestraße 63, 12049 Berlin, Germany",bar
Donau115,52.48351940000001,13.4335,N/A,"Donaustraße 115, 12043 Berlin, Germany",bar
Oblomov Kreuzkoelln,52.4899923,13.4260483,N/A,"Lenaustraße 7, 12047 Berlin, Germany",bar
Biergarten Jockel,52.4919277,13.4385616,N/A,"Ratiborstraße 14c, 10999 Berlin, Germany",bar
ORi - Forum künstlerische Bildmedien,52.48857999999999,13.42819,N/A,"Friedelstraße 8, 12047 Berlin, Germany",art_gallery
Zum Magendoktor,52.47395539999999,13.4506549,N/A,"Mareschstraße 19, 12055 Berlin, Germany",bar
Bei Schlawinchen,52.4926832,13.4217161,N/A,"Schönleinstraße 34, 10967 Berlin, Germany",bar
Loophole,52.4806977,13.4329532,N/A,"Boddinstraße 60, 12053 Berlin, Germany",bar
SchwuZ,52.4794165,13.4337682,N/A,"Rollbergstraße 26, 12053 Berlin, Germany",night_club
Klunkerkranich,52.482195,13.4318524,N/A,"Karl-Marx-Straße 66, 12043 Berlin, Germany",park
Velvet,52.4789825,13.4384567,N/A,"Ganghoferstraße 1, 12043 Berlin, Germany",bar
Prachtwerk,52.4790697,13.4388571,N/A,"Ganghoferstraße 2, 12043 Berlin, Germany",bar
Café Tschüsch,52.48407880000001,13.4366269,N/A,"Fuldastraße 12, 12045 Berlin, Germany",cafe
jaja,52.48421579999999,13.4331469,N/A,"Weichselstraße 7, 12043 Berlin, Germany",bar
Tennis Bar,52.4810846,13.4292706,N/A,"Reuterstraße 95, 12053 Berlin, Germany",bar
Bridgeclub Gegenspiel Neukölln,52.48401740000001,13.4392493,N/A,"Weserstr. 50, 12045 Berlin, Germany",bar
Mendy and Edeltraut,52.48476789999999,13.4378326,N/A,"Weserstr. 43, 12045 Berlin, Germany",bar
Weser 58,52.4828982,13.4415177,N/A,"Weserstr. 58, 12045 Berlin, Germany",bar
Alaska Bar,52.4829207,13.4287199,N/A,"Reuterstraße 85, 12053 Berlin, Germany",bar
o.T. Projektraum,52.4858285,13.4347111,N/A,"Weichselstraße 55, 12045 Berlin, Germany",bar
Beuster,52.4859229,13.4354455,N/A,"Weserstr. 32, 12045 Berlin, Germany",restaurant
Kachellounge 54,52.4859506,13.4349651,N/A,"Weichselstraße 54, 12045 Berlin, Germany",bar
Dr To's,52.4859844,13.4350335,N/A,"Weichselstraße 54, 12045 Berlin, Germany",restaurant
MUTED HORN,52.4806732,13.4262815,N/A,"Flughafenstraße 49, 12053 Berlin, Germany",liquor_store
"Sonderbar Mazury, Polnische Bar",52.48479,13.42712,N/A,"Karl-Marx-Straße 20, 12043 Berlin, Germany",bar
Albers Wettboerse GmbH,52.48178019999999,13.4243988,N/A,"Hermannstraße 30, 12049 Berlin, Germany",bar
Wansh,52.4876101,13.4314336,N/A,"Pannierstraße 54, 12047 Berlin, Germany",bar
SOULCAT Music Bar,52.4879662,13.4318091,N/A,"Pannierstraße 53, 12047 Berlin, Germany",bar
Alter Roter Löwe Rein,52.4756832,13.4432358,N/A,"Richardstraße, 12043 Berlin, Germany",bar
m|a - feine Kost,52.4759321,13.4262723,N/A,"Kienitzer Str. 93, 12049 Berlin, Germany",cafe
KADUKA,52.48808700000001,13.430036,N/A,"Weserstr. 207, 12047 Berlin, Germany",bar
Wildenbruch,52.48637129999999,13.4460067,N/A,"Wildenbruchstr. 68, 12045 Berlin, Germany",bar
balera Weinhandlung,52.473589,13.4417472,N/A,"Karl-Marx-Platz 6, 12043 Berlin, Germany",bar
cafete bar,52.47388549999999,13.4426487,N/A,"Karl-Marx-Platz 18, 12043 Berlin, Germany",bar
Kulisse - Cocktails & Tapas,52.48842730000001,13.4276612,N/A,"Weserstr. 211, 12047 Berlin, Germany",bar
Easy Lodges Berlin,52.47999859999999,13.4178864,N/A,"Columbiadamm 160, 10965 Berlin, Germany",campground
Estrel Berlin,52.4734211,13.4589572,N/A,"Sonnenallee 225, 12057 Berlin, Germany",art_gallery
Freiraum Hostel & Guesthouse,52.4982863,13.4288035,N/A,"Wiener Straße 14, 10999 Berlin, Germany",cafe
Restaurant VOLT,52.4936673,13.4299587,N/A,"Paul-Lincke-Ufer 21, 10999 Berlin, Germany",restaurant
Indian Dhaba Mira,52.490172,13.4339259,N/A,"Pannierstraße 40, 12047 Berlin, Germany",meal_takeaway
Louis Café-Restaurant,52.47439269999999,13.4452572,N/A,"Richardpl. 5, 12055 Berlin, Germany",restaurant
Berlinburger International,52.486484,13.4309501,N/A,"Pannierstraße 5, 12047 Berlin, Germany",meal_takeaway
Cafe Rix,52.4770215,13.4395352,N/A,"Karl-Marx-Straße 141, 12043 Berlin, Germany",meal_takeaway
Steel Shark Sushi-Bar,52.4857173,13.4262925,N/A,"Karl-Marx-Straße 13, 12043 Berlin, Germany",restaurant
Vux,52.4720917,13.442502,N/A,"Wipperstraße 14, 12055 Berlin, Germany",cafe
Café Jacques,52.49419269999999,13.4254616,N/A,"Maybachufer 14, 12047 Berlin, Germany",cafe
Quick Burger Berlin,52.4855582,13.4483373,N/A,"Harzer Str. 88, 12059 Berlin, Germany",meal_takeaway
Goldberg Bar Café Restaurant,52.4911197,13.4295366,N/A,"Reuterstraße 40, 12047 Berlin, Germany",restaurant
Blume an der Hasenheide,52.4817438,13.4213306,N/A,"Fontanestraße 32, 12049 Berlin, Germany",cafe
Villa Rixdorf,52.4742925,13.4447351,N/A,"Richardpl. 6, 12055 Berlin, Germany",cafe
from Hanoi with Love,52.4714821,13.4293708,N/A,"Hermannstraße 176, 12051 Berlin, Germany",restaurant
Lavanderia Vecchia,52.4815206,13.4264152,N/A,"Flughafenstraße 46, 12053 Berlin, Germany",restaurant
Hua Li Du,52.47777780000001,13.4475,N/A,"Sonnenallee 164, 12059 Berlin, Germany",restaurant
Kindl Stuben,52.4824503,13.4379879,N/A,"Sonnenallee 92, 12045 Berlin, Germany",bar
Brauhaus Südstern,52.4883942,13.4104924,N/A,"Hasenheide 69, 10967 Berlin, Germany",restaurant
osteria sippi,52.49227449999999,13.4255013,N/A,"Sanderstraße 10A, 12047 Berlin, Germany",restaurant
Ankerklause,52.49583619999999,13.4205592,N/A,"Kottbusser Damm 104, 10967 Berlin, Germany",restaurant
McDonald's,52.48219510000001,13.4319423,N/A,"Karl-Marx-Straße 66, 12043 Berlin, Germany",restaurant
De Noantri,52.4933307,13.445807,N/A,"Kiefholzstraße 1, 12435 Berlin, Germany",bar
Restaurant Hasenheide,52.48783899999999,13.419714,N/A,"Hasenheide 18, 10967 Berlin, Germany",restaurant
Tiki Heart Cafe,52.49751060000001,13.4309508,N/A,"Wiener Straße 20, 10999 Berlin, Germany",restaurant
Horváth,52.496461,13.4208765,N/A,"Paul-Lincke-Ufer 44a, 10999 Berlin, Germany",restaurant
leuchtstoff - Kaffeebar und Bakery,52.4681236,13.4324987,N/A,"Siegfriedstraße 18, 12051 Berlin, Germany",cafe
Theater im Keller,52.4884295,13.427717,N/A,"nahe Hermannplatz, Weserstr. 211, 12047 Berlin, Germany",bar
Gasthaus Valentin am Südstern,52.4889056,13.4111401,N/A,"Hasenheide 49, 10967 Berlin, Germany",restaurant
Musashi,52.49516999999999,13.42109,N/A,"Kottbusser Damm 102, 10967 Berlin, Germany",restaurant
Shaan,52.4739709,13.4468509,N/A,"Richardpl. 20, 12055 Berlin, Germany",restaurant
Defne,52.4953624,13.4177063,N/A,"Planufer 92C, 10967 Berlin, Germany",restaurant
NEST Schank- und Speisewirtschaft,52.4972294,13.4390859,N/A,"Görlitzer Str. 52, 10997 Berlin, Germany",restaurant
Gasthaus Figl,52.4903991,13.4174689,N/A,"Urbanstraße 47, 10967 Berlin, Germany",restaurant
Mindful Living Berlin,52.4873985,13.4216284,N/A,"Hasenheide 12, 10967 Berlin, Germany",restaurant
Bei Onkel,52.4825889,13.4347,N/A,"Fuldastraße 4-5, 12043 Berlin, Germany",meal_takeaway
Berlin Tantuni,52.4810459,13.4252675,N/A,"Hermannstraße 228, 12049 Berlin, Germany",restaurant
Brot und Brötchen,52.47756320000001,13.4388532,N/A,"Karl-Marx-Straße 131, 12043 Berlin, Germany",bakery
Pizza Delizia,52.4871726,13.4226888,N/A,"Hasenheide 7, 10967 Berlin, Germany",meal_takeaway
Star Pizza stone oven,52.4704567,13.429202,N/A,"Hermannstraße 93, 12051 Berlin, Germany",meal_delivery
Türkiyem Grill,52.4842994,13.4284595,N/A,"Karl-Marx-Straße 30, 12043 Berlin, Germany",restaurant
Biergarten Jockel,52.4919277,13.4385616,N/A,"Ratiborstraße 14c, 10999 Berlin, Germany",bar
Hindi,52.4892158,13.4514827,N/A,"Plesser Str. 6, 12435 Berlin, Germany",restaurant
ORi - Forum künstlerische Bildmedien,52.48857999999999,13.42819,N/A,"Friedelstraße 8, 12047 Berlin, Germany",art_gallery
Bei Schlawinchen,52.4926832,13.4217161,N/A,"Schönleinstraße 34, 10967 Berlin, Germany",bar
Tandoori Palace + lieferservice,52.4821464,13.4356034,N/A,"Donaustraße 27, 12043 Berlin, Germany",restaurant
Ristorante Babbo bar,52.4818931,13.4368007,N/A,"Donaustraße 103, 12043 Berlin, Germany",restaurant
Imren Grill,52.482101,13.4339543,N/A,"Karl-Marx-Straße 75, 12043 Berlin, Germany",restaurant
La Bolognina,52.4825118,13.4356857,N/A,"Donaustraße 107, 12043 Berlin, Germany",restaurant
Klunkerkranich,52.482195,13.4318524,N/A,"Karl-Marx-Straße 66, 12043 Berlin, Germany",night_club
Ristorante Monte Cristo,52.4816707,13.4309397,N/A,"Flughafenstraße 18, 12053 Berlin, Germany",restaurant
Rixbox Espresso & Food,52.4789391,13.4379411,N/A,"Richardstraße 2, 12043 Berlin, Germany",cafe
Café Tschüsch,52.48407880000001,13.4366269,N/A,"Fuldastraße 12, 12045 Berlin, Germany",cafe
jaja,52.48421579999999,13.4331469,N/A,"Weichselstraße 7, 12043 Berlin, Germany",bar
Kalaja Grillhaus Berlin,52.4822434,13.4406057,N/A,"Wildenbruchstr. 89, 12045 Berlin, Germany",restaurant
Nudelbude,52.4843126,13.4328374,N/A,"Weichselstraße 64, 12043 Berlin, Germany",restaurant
Bottega N.6,52.4782075,13.4387453,N/A,"Richardstraße 6, 12043 Berlin, Germany",restaurant
Fischtheke Berlin,52.48108329999999,13.4284599,N/A,"Flughafenstraße 35, 12053 Berlin, Germany",restaurant
CRAZY BASTARD KITCHEN,52.4835709,13.4407992,N/A,"Weserstr. 168, 12045 Berlin, Germany",restaurant
Hotel Palace Berlin,52.50494609999999,13.3389074,N/A,"Budapester Str. 45, 10787 Berlin, Germany",spa
Park Plaza Berlin,52.4997337,13.322504,N/A,"Lietzenburger Str. 85, 10719 Berlin, Germany",gym
PLAZA INN Berlin-Charlottenburg,52.52363129999999,13.3064335,N/A,"Sömmeringstraße 24-26, 10589 Berlin, Germany",bar
Pestana Berlin Tiergarten,52.5084409,13.348759,N/A,"Stülerstraße 6, 10787 Berlin, Germany",spa
Park Plaza Berlin Kudamm,52.5014182,13.3312949,N/A,"Joachimsthaler Str. 28-29, 10719 Berlin, Germany",bar
25hours Hotel Bikini Berlin,52.5057207,13.337689,N/A,"Budapester Str. 40, 10787 Berlin, Germany",bar
Restaurant Walhalla,52.5242599,13.3393541,N/A,"Krefelder Str. 6, 10555 Berlin, Germany",restaurant
Ottenthal,52.50540059999999,13.3269158,N/A,"Kantstraße 153, 10623 Berlin, Germany",bar
A-Trane,52.5072391,13.3199577,N/A,"Ecke Pestalozzistrasse am Savigny-Platzz, Bleibtreustraße 1, 10623 Berlin, Germany",night_club
Schwarzes Cafe,52.5055292,13.3242208,N/A,"Kantstraße 148, 10623 Berlin, Germany",bar
Lemke am Schloss,52.5199784,13.2998062,N/A,"Luisenpl. 1, 10585 Berlin, Germany",bar
Schleusenkrug,52.5112761,13.3358521,N/A,"Müller-Breslau-Straße 14b, 10623 Berlin, Germany",cafe
Bar moechtegern,52.50989329999999,13.3141989,N/A,"Leibnizstraße 87, 10625 Berlin, Germany",night_club
Paris Bar,52.5054309,13.326345,N/A,"Kantstraße 152, 10623 Berlin, Germany",restaurant
Arminius Market Hall,52.5276885,13.3383946,N/A,"Arminiusstraße 2-4, 10551 Berlin, Germany",bar
Marooush,52.50089,13.3213814,N/A,"Knesebeckstraße 48, 10719 Berlin, Germany",bar
Thomas-Eck Berlin | Deutsche Küche,52.5080556,13.3091667,N/A,"Pestalozzistraße 25, 10627 Berlin, Germany",bar
Brasserie Le Paris,52.50209899999999,13.3246431,N/A,"Kurfürstendamm 211, 10719 Berlin, Germany",bar
Mauerwerk,52.52583,13.33287,N/A,"Zwinglistraße 7, 10555 Berlin, Germany",bar
Zeitlos Berlin,52.505405,13.3178077,N/A,"Schlüterstraße 60, 10625 Berlin, Germany",bar
Lasergame Berlin GmbH,52.5244495,13.307049,N/A,"Nordhauser Straße, Öffnung nur nach Buchung, im Hof 26, 10589 Berlin, Germany",amusement_park
Spice India Restaurant,52.49937490000001,13.3249791,N/A,"Uhlandstraße 161, 10719 Berlin, Germany",meal_delivery
Club Lady Nina,52.5040252,13.318083,N/A,"Niebuhrstraße 76, 10629 Berlin, Germany",night_club
Gainsbourg Le Club - Bar Americain,52.5048885,13.3243591,N/A,"Jeanne-Mammen-Bogen 576/577, 10623 Berlin, Germany",bar
Restaurant El Dorado,52.50182299999999,13.3224708,N/A,"Kurfürstendamm 203, 10719 Berlin, Germany",bar
King Karaoke Berlin,52.5055437,13.3135713,N/A,"Leibnizstraße 68, 10625 Berlin, Germany",bar
Hefner Bar,52.5056422,13.3232725,N/A,"Kantstraße 146, 10623 Berlin, Germany",bar
Royal Bar,52.49894,13.32256,N/A,"Pfalzburger Str. 5, 10719 Berlin, Germany",bar
Restaurant WEINROT Berlin,52.50618189999999,13.3276492,N/A,"Fasanenstraße 9-10, 10623 Berlin, Germany",restaurant
Suksan,52.50433990000001,13.3424447,N/A,"Ansbacher Str. 4, 10787 Berlin, Germany",bar
Bar Carlitos,52.50214630000001,13.3048465,N/A,"Sybelstraße 16, 10629 Berlin, Germany",bar
Enoteca L'Angolino,52.5084749,13.3231544,N/A,"Knesebeckstraße 92, 10623 Berlin, Germany",liquor_store
The little Philharmony,52.4996685,13.3301547,N/A,"Schaperstraße 14, 10719 Berlin, Germany",bar
Factory Bar,52.49973869999999,13.3223567,N/A,"Lietzenburger Str. 85, 10719 Berlin, Germany",restaurant
AndaLucia Tapasbar & Restaurant,52.5053464,13.3230945,N/A,"Savignypl. 2, 10623 Berlin, Germany",bar
Bellas Artes,52.4963002,13.3225007,N/A,"Pfalzburger Str. 72A, 10719 Berlin, Germany",bar
Irish Pub,52.50447959999999,13.3383409,N/A,"Tauentzienstraße 9-12, 10789 Berlin, Germany",bar
Zwiebelfisch,52.5065387,13.3215398,N/A,"Savignypl. 7, 10623 Berlin, Germany",bar
Alt-Berliner-Biersalon GmbH,52.5032162,13.3301769,N/A,"Kurfürstendamm 225-226, 10719 Berlin, Germany",bar
Sushi Berlin,52.5077039,13.323528,N/A,"Knesebeckstraße 88, 10623 Berlin, Germany",meal_takeaway
SAUSALITOS,52.5051229,13.3284813,N/A,"Fasanenstraße 81, 10623 Berlin, Germany",bar
Wilhelm Hoeck 1892,52.5139254,13.3051183,N/A,"Wilmersdorfer Str. 149, 10585 Berlin, Germany",restaurant
Tiergartenquelle,52.5151878,13.3369127,N/A,"S-Bahnbogen 482, Bachstraße, 10555 Berlin, Germany",bar
alles GuT,52.5119185,13.2941752,N/A,"Horstweg 7, 14059 Berlin, Germany",bar
Wikinger-Eck,52.5212686,13.3306598,N/A,"Wikingerufer 6a, 10555 Berlin, Germany",bar
La tia Rica,52.50859689999999,13.3231327,N/A,"Knesebeckstraße 92, 10623 Berlin, Germany",bar
LimaLima Ristorantino,52.5087892,13.3182055,N/A,"Schlüterstraße 74, 10625 Berlin, Germany",bar
Rumpelkiste,52.5138196,13.312087,N/A,"Zillestraße 22, 10585 Berlin, Germany",bar
Schah en Schah,52.5065536,13.3161191,N/A,"Wielandstraße 45, 10625 Berlin, Germany",bar
Quasimodo,52.50586329999999,13.3284748,N/A,"Kantstraße 12A, 10623 Berlin, Germany",night_club
Auguste,52.5030094,13.3156045,N/A,"Mommsenstraße 61, 10629 Berlin, Germany",bar
Gaststätte Theaterklause,52.5056892,13.3290593,N/A,"Kantstraße 12, 10623 Berlin, Germany",bar
The Pearl,52.505224,13.3282612,N/A,"Fasanenstraße 81, 10623 Berlin, Germany",night_club
Restaurant Wartesaal,52.50557270000001,13.3296149,N/A,"Kantstraße 10, 10623 Berlin, Germany",bar
The Hat Bar Berlin,52.505,13.3291666,N/A,"Lotte-Lenya-Bogen 550, 10623 Berlin, Germany",bar
Van Gogh,52.5040424,13.324259,N/A,"Grolmanstraße 41-43, 10623 Berlin, Germany",bar
La Plaza,52.5084157,13.3091198,N/A,"Krumme Str. 38, 10627 Berlin, Germany",bar
Weinladen Schmidt Charlottenburg,52.5077028,13.3098352,N/A,"Pestalozzistraße 85, 10625 Berlin, Germany",liquor_store
tipico,52.51688919999999,13.3073288,N/A,"Otto-Suhr-Allee 105, 10585 Berlin, Germany",bar
NANTE Berliner Eckkneipe,52.5158204,13.3064458,N/A,"Haubachstraße 2, 10585 Berlin, Germany",bar
Hotel Palace Berlin,52.50494609999999,13.3389074,N/A,"Budapester Str. 45, 10787 Berlin, Germany",spa
Park Plaza Berlin,52.4997337,13.322504,N/A,"Lietzenburger Str. 85, 10719 Berlin, Germany",gym
PLAZA INN Berlin-Charlottenburg,52.52363129999999,13.3064335,N/A,"Sömmeringstraße 24-26, 10589 Berlin, Germany",lodging
Park Plaza Berlin Kudamm,52.5014182,13.3312949,N/A,"Joachimsthaler Str. 28-29, 10719 Berlin, Germany",lodging
Hotel Q! Berlin,52.5026622,13.3223135,N/A,"Knesebeckstraße 67, 10623 Berlin, Germany",lodging
AMERON Berlin ABION Spreebogen Waterside,52.5231051,13.3459069,N/A,"Alt-Moabit 99, 10559 Berlin, Germany",tourist_attraction
Hollywood Media Hotel Berlin,52.5014893,13.3213552,N/A,"Kurfürstendamm 202, 10719 Berlin, Germany",lodging
25hours Hotel Bikini Berlin,52.5057207,13.337689,N/A,"Budapester Str. 40, 10787 Berlin, Germany",lodging
NU RESTAURANT,52.5043867,13.3176009,N/A,"Schlüterstraße 55, 10629 Berlin, Germany",restaurant
Belmondo,52.5090466,13.3232022,N/A,"Knesebeckstraße 93, 10623 Berlin, Germany",restaurant
Restaurant Walhalla,52.5242599,13.3393541,N/A,"Krefelder Str. 6, 10555 Berlin, Germany",restaurant
Deutsche Oper Berlin,52.5119992,13.3083968,N/A,"Bismarckstraße 35, 10627 Berlin, Germany",tourist_attraction
12 Apostel Berlin,52.50526430000001,13.3206953,N/A,"Bleibtreustraße 49, 10623 Berlin, Germany",restaurant
Ottenthal,52.50540059999999,13.3269158,N/A,"Kantstraße 153, 10623 Berlin, Germany",bar
Hard Rock Cafe,52.5030902,13.3294058,N/A,"Kurfürstendamm 224, 10719 Berlin, Germany",restaurant
Schwarzes Cafe,52.5055292,13.3242208,N/A,"Kantstraße 148, 10623 Berlin, Germany",bar
Lemke am Schloss,52.5199784,13.2998062,N/A,"Luisenpl. 1, 10585 Berlin, Germany",bar
Enoiteca Il Calice,52.50215,13.31491,N/A,"Walter-Benjamin-Platz 4, 10629 Berlin, Germany",restaurant
Schleusenkrug,52.5112761,13.3358521,N/A,"Müller-Breslau-Straße 14b, 10623 Berlin, Germany",cafe
Satyam,52.5089378,13.3219914,N/A,"Goethestraße 5, 10623 Berlin, Germany",restaurant
Restaurant R 23,52.50136699999999,13.3328372,N/A,"Rankestraße 23, 10789 Berlin, Germany",restaurant
Rogacki,52.5129281,13.3053401,N/A,"Wilmersdorfer Str. 145/46, 10585 Berlin, Germany",meal_takeaway
Ristorante La Cantina Bleibtreustraße,52.5033508,13.3195707,N/A,"Bleibtreustraße 17, 10623 Berlin, Germany",restaurant
La Sepia,52.50332539999999,13.3369481,N/A,"Marburger Str. 2, 10789 Berlin, Germany",restaurant
Paris Bar,52.5054309,13.326345,N/A,"Kantstraße 152, 10623 Berlin, Germany",restaurant
Schnitzelei,52.519662,13.314517,N/A,"Röntgenstraße 7b, 10587 Berlin, Germany",restaurant
Arminius Market Hall,52.5276885,13.3383946,N/A,"Arminiusstraße 2-4, 10551 Berlin, Germany",supermarket
Cafe Hardenberg,52.50940300000001,13.32504,N/A,"Hardenbergstraße 10, 10623 Berlin, Germany",cafe
Marooush,52.50089,13.3213814,N/A,"Knesebeckstraße 48, 10719 Berlin, Germany",bar
Thomas-Eck Berlin | Deutsche Küche,52.5080556,13.3091667,N/A,"Pestalozzistraße 25, 10627 Berlin, Germany",bar
Brasserie Le Paris,52.50209899999999,13.3246431,N/A,"Kurfürstendamm 211, 10719 Berlin, Germany",bar
Mauerwerk,52.52583,13.33287,N/A,"Zwinglistraße 7, 10555 Berlin, Germany",bar
Jules Verne,52.5055615,13.317884,N/A,"Schlüterstraße 61, 10625 Berlin, Germany",restaurant
Pasta & Basta,52.5091663,13.3233273,N/A,"Knesebeckstraße 94, 10623 Berlin, Germany",restaurant
Pizza Max Berlin Charlottenburg,52.5122683,13.2974304,N/A,"Schloßstraße 34, 14059 Berlin, Germany",meal_takeaway
Café im Literaturhaus - Wintergarten,52.5021186,13.3267475,N/A,"Fasanenstraße 23, 10719 Berlin, Germany",restaurant
Ristorante Osteria Centrale,52.506412,13.3204599,N/A,"Bleibtreustraße 51, 10623 Berlin, Germany",restaurant
Hugos,52.5071348,13.3449058,N/A,"Budapester Str. 2, 10787 Berlin, Germany",restaurant
Restaurant Marjellchen,52.50316869999999,13.3177558,N/A,"Mommsenstraße 9, 10629 Berlin, Germany",restaurant
Da Giorgio,52.4975867,13.324671,N/A,"Uhlandstraße 153, 10719 Berlin, Germany",meal_delivery
Cassambalis,52.5034769,13.3240893,N/A,"Grolmanstraße 35, 10623 Berlin, Germany",restaurant
Sushi Mylan,52.5080993,13.3174756,N/A,"Schlüterstraße 15, 10625 Berlin, Germany",restaurant
Lubitsch,52.50446609999999,13.3201099,N/A,"Bleibtreustraße 47, 10623 Berlin, Germany",restaurant
Sachiko Sushi,52.50470139999999,13.323713,N/A,"Jeanne-Mammen-Bogen 584, 10623 Berlin, Germany",restaurant
Petrocelli,52.5025685,13.3233617,N/A,"Kurfürstendamm 36, 10719 Berlin, Germany",restaurant
McDonald's,52.5064921,13.3063356,N/A,"Kantstraße 111a, 10627 Berlin, Germany",restaurant
Tapas,52.5072064,13.3215616,N/A,"Grolmanstraße 52, 10623 Berlin, Germany",restaurant
Spice India Restaurant,52.49937490000001,13.3249791,N/A,"Uhlandstraße 161, 10719 Berlin, Germany",meal_delivery
Hasir Restaurant,52.50062519999999,13.3369987,N/A,"Nürnberger Str. 46, 10789 Berlin, Germany",restaurant
Vapiano,52.5028999,13.331525,N/A,"Augsburger Str. 43, 10789 Berlin, Germany",restaurant
Ristorante Rosati,52.5113544,13.3077935,N/A,"Bismarckstraße 88, 10627 Berlin, Germany",restaurant
CaliBocca Restaurant & Wine Bar,52.5038995,13.3168854,N/A,"Schlüterstraße 30, 10629 Berlin, Germany",restaurant
Restaurant El Dorado,52.50182299999999,13.3224708,N/A,"Kurfürstendamm 203, 10719 Berlin, Germany",bar
Rosario Steakhaus Berlin,52.526613,13.3307309,N/A,"Gotzkowskystraße 35, 10555 Berlin, Germany",meal_delivery
Biscotti,52.50764830000001,13.3114738,N/A,"Pestalozzistraße 88, 10625 Berlin, Germany",restaurant
Capone Restaurant,52.50157549999999,13.3213574,N/A,"Kurfürstendamm 202, 10719 Berlin, Germany",restaurant
Sagano,52.5001012,13.3135398,N/A,"Kurfürstendamm 182, 10707 Berlin, Germany",restaurant
Grosz,52.5011245,13.3180915,N/A,"Kurfürstendamm 193 194, 10707 Berlin, Germany",restaurant
Café Keese,52.5119444,13.3166667,N/A,"Bismarckstraße 108, 10625 Berlin, Germany",night_club
Restaurant Baba Angora,52.50403120000001,13.3168115,N/A,"Schlüterstraße 29, 10629 Berlin, Germany",restaurant
Hotel Steglitz International,52.45637869999999,13.3214237,N/A,"Steglitz Kreisel Turm, Albrechtstr. 2, 12165 Berlin, Germany",bar
Finnegan's Irish Pub,52.4580117,13.3294467,N/A,"Bergstraße 8, 12169 Berlin, Germany",bar
Celtic Cottage,52.4645239,13.3238667,N/A,"Markelstraße 13, 12163 Berlin, Germany",bar
LUNA SPORTSBAR,52.45855899999999,13.324978,N/A,"Düppelstraße 32, 12163 Berlin, Germany",bar
Sterntaler,52.4648232,13.3145802,N/A,"Schildhornstraße 64, 12163 Berlin, Germany",bar
Punta Sportsbar & Cafè,52.46380019999999,13.3309078,N/A,"Schöneberger Str. 8, 12163 Berlin, Germany",bar
GM 26,52.4643784,13.3261065,N/A,"Gutsmuthsstraße 26, 12163 Berlin, Germany",cafe
In-cognito Steglitz,52.4550502,13.3260342,N/A,"Albrechtstr. 14A, 12167 Berlin, Germany",bar
WeinBasis,52.455038,13.3245626,N/A,"Schützenstraße 3, 12165 Berlin, Germany",bar
Sky Cocktail Bar Steglitz,52.456519,13.32133,N/A,"Steglitz Kreisel Turm, Albrechtstr. 2, 12165 Berlin, Germany",bar
General Post Office (GPO),52.4612554,13.3181885,N/A,"Zimmermannstraße 22, 12163 Berlin, Germany",bar
Foersters Feine Biere,52.4665682,13.3219215,N/A,"Bornstraße 20, 12163 Berlin, Germany",bar
Statement The Kitchen,52.4701838,13.3342745,N/A,"Rheinstraße 60, 12159 Berlin, Germany",bar
WandelBar,52.4504807,13.3227246,N/A,"Birkbuschstraße 87, 12167 Berlin, Germany",night_club
Fränky,52.4697445,13.320255,N/A,"Laubacher Str. 10, 14197 Berlin, Germany",bar
Hoppegarten,52.4535491,13.3151709,N/A,"Schloßstraße 56, 12165 Berlin, Germany",restaurant
South Beer Garden,52.46083600000001,13.356189,N/A,"Priesterweg 10, 12157 Berlin, Germany",bar
LuLa Deli & Grill,52.472277,13.3348769,N/A,"Lauterstraße 14-15, 12159 Berlin, Germany",restaurant
Friedenauer Pub,52.47354669999999,13.3372934,N/A,"Stierstraße 22, 12159 Berlin, Germany",bar
Taunus Eck,52.4736345,13.3243917,N/A,"Taunusstraße 7, 12161 Berlin, Germany",bar
Hust - Getränkemarkt & Kneipe,52.47263869999999,13.3431947,N/A,"Rubensstraße 50, 12159 Berlin, Germany",bar
Liliput,52.4748733,13.3288197,N/A,"Bundesallee 135, 12161 Berlin, Germany",bar
Alte Ziegenweide Biergarten,52.46107190000001,13.3554908,N/A,"Priesterweg, 12157 Berlin, Germany",bar
